exp = 0, 1 ,   exp = 0, 1
exp = 8, 9071165522957276205 ,   exp = 12, 10474213472750683764
exp = 16, 14006830186316163511 ,   exp = 24, 2452125344670730664
exp = 24, 2452125344670730664 ,   exp = 36, 5350167283985131626
exp = 32, 15052656207385017564 ,   exp = 48, 9202451367179449552
exp = 40, 638849890512999907 ,   exp = 60, 7734123025605687877
exp = 48, 9202451367179449552 ,   exp = 72, 15583913849859751243
exp = 56, 537896514274431823 ,   exp = 84, 283879498861853653
exp = 64, 1913039459307282826 ,   exp = 96, 10460593365646500703
exp = 72, 15583913849859751243 ,   exp = 108, 17577632102214582396
exp = 80, 10881114917016671572 ,   exp = 120, 11260516089836515982
exp = 88, 172919261666014791 ,   exp = 132, 15395467146316174056
exp = 96, 10460593365646500703 ,   exp = 144, 13537781928143541450
exp = 104, 17572224462131996077 ,   exp = 156, 6295673273103589313
exp = 112, 3658040589001357399 ,   exp = 168, 13606998934696871123
exp = 120, 11260516089836515982 ,   exp = 180, 13069618832511821766
exp = 128, 12573252732142656207 ,   exp = 192, 15919780095311700439
exp = 136, 57865514844999310 ,   exp = 204, 12846039879497168537
exp = 144, 13537781928143541450 ,   exp = 216, 5578327273857501736
exp = 152, 2434347044893852144 ,   exp = 228, 9883797928343065464
exp = 160, 7725134980519083461 ,   exp = 240, 16214251152771544261
exp = 168, 13606998934696871123 ,   exp = 252, 2484755391873613996
exp = 176, 15038653555595503587 ,   exp = 264, 7019005376456214337
exp = 184, 7640267690698351041 ,   exp = 276, 16499459413361327529
exp = 192, 15919780095311700439 ,   exp = 288, 11577486448795369550
exp = 200, 12516306981130527552 ,   exp = 300, 14567454256855494053
exp = 208, 3260171394465825874 ,   exp = 312, 4305739716782073927
exp = 216, 5578327273857501736 ,   exp = 324, 6395181637763855141
exp = 224, 14565379884206802520 ,   exp = 336, 14094041474627469271
exp = 232, 3454190427046467014 ,   exp = 348, 4256360694187794288
exp = 240, 16214251152771544261 ,   exp = 360, 16467952245795499009
exp = 248, 6951710184850160729 ,   exp = 372, 4124595475572173768
exp = 256, 11147770252432840497 ,   exp = 384, 6396200096592884887
exp = 264, 7019005376456214337 ,   exp = 396, 4013272774174017699
exp = 272, 14600169283832149453 ,   exp = 408, 17351311494265046322
exp = 280, 9661625186282908327 ,   exp = 420, 17645240178724512505
exp = 288, 11577486448795369550 ,   exp = 432, 3949970899253118150
exp = 296, 18378979625927477991 ,   exp = 444, 8501654988580961441
exp = 304, 13812692754939098586 ,   exp = 456, 6419175653401026894
exp = 312, 4305739716782073927 ,   exp = 468, 13649208816865018101
exp = 320, 11731715020642418612 ,   exp = 480, 3956111051294801955
exp = 328, 3096723052992467846 ,   exp = 492, 5581796645984255686
exp = 336, 14094041474627469271 ,   exp = 504, 9877424518408693548
exp = 344, 2940744686302506444 ,   exp = 516, 10392294264106809259
exp = 352, 12004140365210146681 ,   exp = 528, 3289556826179305825
exp = 360, 16467952245795499009 ,   exp = 540, 17899423248957824773
exp = 368, 15536513862077920558 ,   exp = 552, 11008736511181236008
exp = 376, 4084017014726638866 ,   exp = 564, 10280659842243562192
exp = 384, 6396200096592884887 ,   exp = 576, 8900146263973118671
exp = 392, 6005244059899357173 ,   exp = 588, 17959720568000774110
exp = 400, 15646332241525257836 ,   exp = 600, 7922022456781958709
exp = 408, 17351311494265046322 ,   exp = 612, 1035100978899458745
exp = 416, 8049782023765701561 ,   exp = 624, 9495908308903004412
exp = 424, 1643292807563063050 ,   exp = 636, 14717424155044448973
exp = 432, 3949970899253118150 ,   exp = 648, 4304604069997822177
exp = 440, 2132953909521072923 ,   exp = 660, 7974451485341139759
exp = 448, 12527349963958696492 ,   exp = 672, 17885125740710459782
exp = 456, 6419175653401026894 ,   exp = 684, 1296483675994406224
exp = 464, 15295080242753430900 ,   exp = 696, 3644859092753273217
exp = 472, 12379827047387181512 ,   exp = 708, 16232684243178993772
exp = 480, 3956111051294801955 ,   exp = 720, 7539172197244716846
exp = 488, 14137316065614004337 ,   exp = 732, 15675364438866188398
exp = 496, 18102211776848903090 ,   exp = 744, 3786017070305175741
exp = 504, 9877424518408693548 ,   exp = 756, 3163390509587311040
exp = 512, 18446181119461163011 ,   exp = 768, 6562114217670983589
exp = 520, 5869796358684078439 ,   exp = 780, 10280901080309735929
exp = 528, 3289556826179305825 ,   exp = 792, 13620643519844523056
exp = 536, 5384830000735091465 ,   exp = 804, 6633675764462115829
exp = 544, 11092541380963797513 ,   exp = 816, 18296896300597534360
exp = 552, 11008736511181236008 ,   exp = 828, 18105731654293133170
exp = 560, 13566340103724003359 ,   exp = 840, 11852418313695905730
exp = 568, 17023806218362059788 ,   exp = 852, 899351036863977597
exp = 576, 8900146263973118671 ,   exp = 864, 1305216586892671150
exp = 584, 15549733025557694844 ,   exp = 876, 13934560585741796417
exp = 592, 765434664339108513 ,   exp = 888, 5154995185834943068
exp = 600, 7922022456781958709 ,   exp = 900, 13520874804168653072
exp = 608, 6853447461186539370 ,   exp = 912, 7268991050965080786
exp = 616, 8234907218277243056 ,   exp = 924, 15292050986954368210
exp = 624, 9495908308903004412 ,   exp = 936, 9463218075222719793
exp = 632, 863744336938975795 ,   exp = 948, 545315655501628680
exp = 640, 15122929597976639421 ,   exp = 960, 13440262264613344657
exp = 648, 4304604069997822177 ,   exp = 972, 9331431159515438010
exp = 656, 1462480738502251704 ,   exp = 984, 18290364544222708670
exp = 664, 3185845540408653128 ,   exp = 996, 17236117675687775874
exp = 672, 17885125740710459782 ,   exp = 1008, 10062399975831801284
exp = 680, 7288292516990113476 ,   exp = 1020, 4124277070099509621
exp = 688, 13991554397697901580 ,   exp = 1032, 6250093459321857079
exp = 696, 3644859092753273217 ,   exp = 1044, 6641970192675251317
exp = 704, 2225341748615664720 ,   exp = 1056, 16182636211847971145
exp = 712, 16078002092573478387 ,   exp = 1068, 11234495199816743856
exp = 720, 7539172197244716846 ,   exp = 1080, 8451820551009031605
exp = 728, 11552023206902664561 ,   exp = 1092, 14320911740796861901
exp = 736, 14405394679236731517 ,   exp = 1104, 8246539668295983081
exp = 744, 3786017070305175741 ,   exp = 1116, 14438037064353981665
exp = 752, 12211131284509897575 ,   exp = 1128, 3042297592540509534
exp = 760, 16795950778510828688 ,   exp = 1140, 10553385636701695867
exp = 768, 6562114217670983589 ,   exp = 1152, 15245928743009060991
exp = 776, 3163725902628358600 ,   exp = 1164, 10656678552089501373
exp = 784, 4065293009581645722 ,   exp = 1176, 11715349871898379681
exp = 792, 13620643519844523056 ,   exp = 1188, 6796459586397676399
exp = 800, 14091609828646341284 ,   exp = 1200, 9443965423685914908
exp = 808, 7431078028925146884 ,   exp = 1212, 3126132152034120775
exp = 816, 18296896300597534360 ,   exp = 1224, 1075040660078861774
exp = 824, 578935475735632956 ,   exp = 1236, 13054944207971047239
exp = 832, 7847524879092096009 ,   exp = 1248, 14885515920950843192
exp = 840, 11852418313695905730 ,   exp = 1260, 5803919471725418036
exp = 848, 6298775026417006707 ,   exp = 1272, 11570121635242028920
exp = 856, 13158105309665292691 ,   exp = 1284, 14849092799393855136
exp = 864, 1305216586892671150 ,   exp = 1296, 10140282184156893190
exp = 872, 11128321192075541134 ,   exp = 1308, 10121062901541800736
exp = 880, 12882625803841659841 ,   exp = 1320, 11819683594182853855
exp = 888, 5154995185834943068 ,   exp = 1332, 8643683362745851698
exp = 896, 875634265288439343 ,   exp = 1344, 11323355628887372424
exp = 904, 248907070159912510 ,   exp = 1356, 16521478782260950660
exp = 912, 7268991050965080786 ,   exp = 1368, 10659719678826534891
exp = 920, 6590338678363836831 ,   exp = 1380, 3848439018301285077
exp = 928, 6036908663811539617 ,   exp = 1392, 1025368596401612184
exp = 936, 9463218075222719793 ,   exp = 1404, 3534333341478977157
exp = 944, 12168854818859761000 ,   exp = 1416, 8293908009688545619
exp = 952, 2913342965426489339 ,   exp = 1428, 16791358868711800932
exp = 960, 13440262264613344657 ,   exp = 1440, 15089610673364298943
exp = 968, 17514715426659675235 ,   exp = 1452, 15174566262517130984
exp = 976, 14464088727958897729 ,   exp = 1464, 13036484654951958293
exp = 984, 18290364544222708670 ,   exp = 1476, 316778524452197272
exp = 992, 10480715516835942125 ,   exp = 1488, 9282689247466481000
exp = 1000, 15808614828786891254 ,   exp = 1500, 18106266282390710297
exp = 1008, 10062399975831801284 ,   exp = 1512, 5476162998479283283
exp = 1016, 17385807234495244151 ,   exp = 1524, 18374354071170513663
exp = 1024, 18444492269600899073 ,   exp = 1536, 18442240469787213809
exp = 1032, 6250093459321857079 ,   exp = 1548, 7527721456855072044
exp = 1040, 11784050230675421138 ,   exp = 1560, 1504117115246519114
exp = 1048, 1922317245574520548 ,   exp = 1572, 621502910230973177
exp = 1056, 16182636211847971145 ,   exp = 1584, 16966461843610068739
exp = 1064, 2030658781791776134 ,   exp = 1596, 12086424443246704481
exp = 1072, 17539237616289585662 ,   exp = 1608, 13094246466655789717
exp = 1080, 8451820551009031605 ,   exp = 1620, 6142987702105246861
exp = 1088, 1849525312019627755 ,   exp = 1632, 15236497099437641600
exp = 1096, 11314597581011106716 ,   exp = 1644, 357749886718281568
exp = 1104, 8246539668295983081 ,   exp = 1656, 15508321209034981356
