exp = 0, 1 ,   exp = 0, 1
exp = 16, 14006830186316163511 ,   exp = 20, 2676548733418181014
exp = 32, 15052656207385017564 ,   exp = 40, 638849890512999907
exp = 48, 9202451367179449552 ,   exp = 60, 7734123025605687877
exp = 64, 1913039459307282826 ,   exp = 80, 10881114917016671572
exp = 80, 10881114917016671572 ,   exp = 100, 11888488389018040474
exp = 96, 10460593365646500703 ,   exp = 120, 11260516089836515982
exp = 112, 3658040589001357399 ,   exp = 140, 13253372258298764714
exp = 128, 12573252732142656207 ,   exp = 160, 7725134980519083461
exp = 144, 13537781928143541450 ,   exp = 180, 13069618832511821766
exp = 160, 7725134980519083461 ,   exp = 200, 12516306981130527552
exp = 176, 15038653555595503587 ,   exp = 220, 8194291911027067871
exp = 192, 15919780095311700439 ,   exp = 240, 16214251152771544261
exp = 208, 3260171394465825874 ,   exp = 260, 2394583586286641448
exp = 224, 14565379884206802520 ,   exp = 280, 9661625186282908327
exp = 240, 16214251152771544261 ,   exp = 300, 14567454256855494053
exp = 256, 11147770252432840497 ,   exp = 320, 11731715020642418612
exp = 272, 14600169283832149453 ,   exp = 340, 10519910554828132567
exp = 288, 11577486448795369550 ,   exp = 360, 16467952245795499009
exp = 304, 13812692754939098586 ,   exp = 380, 2233496335704760521
exp = 320, 11731715020642418612 ,   exp = 400, 15646332241525257836
exp = 336, 14094041474627469271 ,   exp = 420, 17645240178724512505
exp = 352, 12004140365210146681 ,   exp = 440, 2132953909521072923
exp = 368, 15536513862077920558 ,   exp = 460, 1232648227873788243
exp = 384, 6396200096592884887 ,   exp = 480, 3956111051294801955
exp = 400, 15646332241525257836 ,   exp = 500, 13372739439643212917
exp = 416, 8049782023765701561 ,   exp = 520, 5869796358684078439
exp = 432, 3949970899253118150 ,   exp = 540, 17899423248957824773
exp = 448, 12527349963958696492 ,   exp = 560, 13566340103724003359
exp = 464, 15295080242753430900 ,   exp = 580, 3997325999273670985
exp = 480, 3956111051294801955 ,   exp = 600, 7922022456781958709
exp = 496, 18102211776848903090 ,   exp = 620, 15015014936454361817
exp = 512, 18446181119461163011 ,   exp = 640, 15122929597976639421
exp = 528, 3289556826179305825 ,   exp = 660, 7974451485341139759
exp = 544, 11092541380963797513 ,   exp = 680, 7288292516990113476
exp = 560, 13566340103724003359 ,   exp = 700, 14993212008865899391
exp = 576, 8900146263973118671 ,   exp = 720, 7539172197244716846
exp = 592, 765434664339108513 ,   exp = 740, 14965970018921514631
exp = 608, 6853447461186539370 ,   exp = 760, 16795950778510828688
exp = 624, 9495908308903004412 ,   exp = 780, 10280901080309735929
exp = 640, 15122929597976639421 ,   exp = 800, 14091609828646341284
exp = 656, 1462480738502251704 ,   exp = 820, 12094376016824013045
exp = 672, 17885125740710459782 ,   exp = 840, 11852418313695905730
exp = 688, 13991554397697901580 ,   exp = 860, 17600956850231037699
exp = 704, 2225341748615664720 ,   exp = 880, 12882625803841659841
exp = 720, 7539172197244716846 ,   exp = 900, 13520874804168653072
exp = 736, 14405394679236731517 ,   exp = 920, 6590338678363836831
exp = 752, 12211131284509897575 ,   exp = 940, 7441984412374646935
exp = 768, 6562114217670983589 ,   exp = 960, 13440262264613344657
exp = 784, 4065293009581645722 ,   exp = 980, 196207269534425469
exp = 800, 14091609828646341284 ,   exp = 1000, 15808614828786891254
exp = 816, 18296896300597534360 ,   exp = 1020, 4124277070099509621
exp = 832, 7847524879092096009 ,   exp = 1040, 11784050230675421138
exp = 848, 6298775026417006707 ,   exp = 1060, 15441973622874663115
exp = 864, 1305216586892671150 ,   exp = 1080, 8451820551009031605
exp = 880, 12882625803841659841 ,   exp = 1100, 8455538519230010403
exp = 896, 875634265288439343 ,   exp = 1120, 17516019197232489140
exp = 912, 7268991050965080786 ,   exp = 1140, 10553385636701695867
exp = 928, 6036908663811539617 ,   exp = 1160, 16755492161231294228
exp = 944, 12168854818859761000 ,   exp = 1180, 3896939597630145803
exp = 960, 13440262264613344657 ,   exp = 1200, 9443965423685914908
exp = 976, 14464088727958897729 ,   exp = 1220, 2959714994912646890
exp = 992, 10480715516835942125 ,   exp = 1240, 1581474636750644356
exp = 1008, 10062399975831801284 ,   exp = 1260, 5803919471725418036
exp = 1024, 18444492269600899073 ,   exp = 1280, 10853271128879547664
exp = 1040, 11784050230675421138 ,   exp = 1300, 4278073281977803475
exp = 1056, 16182636211847971145 ,   exp = 1320, 11819683594182853855
exp = 1072, 17539237616289585662 ,   exp = 1340, 15104840769911385804
exp = 1088, 1849525312019627755 ,   exp = 1360, 4676488655721194265
exp = 1104, 8246539668295983081 ,   exp = 1380, 3848439018301285077
exp = 1120, 17516019197232489140 ,   exp = 1400, 6394588694941245665
exp = 1136, 8719308523601158456 ,   exp = 1420, 12127812141732010157
exp = 1152, 15245928743009060991 ,   exp = 1440, 15089610673364298943
exp = 1168, 8228131945348181142 ,   exp = 1460, 15108611519625738872
exp = 1184, 9739423118689171440 ,   exp = 1480, 258712410015901467
exp = 1200, 9443965423685914908 ,   exp = 1500, 18106266282390710297
exp = 1216, 10670334717871145615 ,   exp = 1520, 6112370105023486342
exp = 1232, 4075317633252260392 ,   exp = 1540, 9084768338795097371
exp = 1248, 14885515920950843192 ,   exp = 1560, 1504117115246519114
exp = 1264, 11364236262940157817 ,   exp = 1580, 6681340636593598210
exp = 1280, 10853271128879547664 ,   exp = 1600, 9983907413951898936
exp = 1296, 10140282184156893190 ,   exp = 1620, 6142987702105246861
exp = 1312, 640035863051577378 ,   exp = 1640, 1630164832187846651
exp = 1328, 18026275371121101715 ,   exp = 1660, 5710685906661143395
exp = 1344, 11323355628887372424 ,   exp = 1680, 2765937803960126615
exp = 1360, 4676488655721194265 ,   exp = 1700, 13100299410851047058
exp = 1376, 1421463772962432757 ,   exp = 1720, 6031235472653964276
exp = 1392, 1025368596401612184 ,   exp = 1740, 11435323041232484804
exp = 1408, 7673168496654431239 ,   exp = 1760, 18085882527567857916
exp = 1424, 14585770688145766382 ,   exp = 1780, 13455684375564070287
exp = 1440, 15089610673364298943 ,   exp = 1800, 3615819937988437547
exp = 1456, 17075652081414098800 ,   exp = 1820, 9835530199951595195
exp = 1472, 8882481555027559655 ,   exp = 1840, 17963651426777053585
exp = 1488, 9282689247466481000 ,   exp = 1860, 4943811831901088249
exp = 1504, 10273973656985352860 ,   exp = 1880, 11161012515642135320
exp = 1520, 6112370105023486342 ,   exp = 1900, 15404084903720500593
exp = 1536, 18442240469787213809 ,   exp = 1920, 5240855794895625891
exp = 1552, 2373002243852653631 ,   exp = 1940, 678729095755089452
exp = 1568, 12883701938510673118 ,   exp = 1960, 4673630690349156423
exp = 1584, 16966461843610068739 ,   exp = 1980, 12934066044938316403
exp = 1600, 9983907413951898936 ,   exp = 2000, 13651767513267663773
exp = 1616, 8415937289056479899 ,   exp = 2020, 11406437405535480629
exp = 1632, 15236497099437641600 ,   exp = 2040, 7476313981029602882
exp = 1648, 14250199831424351491 ,   exp = 2060, 12179868312295858981
exp = 1664, 13787254465881465880 ,   exp = 2080, 14307438406331844917
exp = 1680, 2765937803960126615 ,   exp = 2100, 10211926043942213278
exp = 1696, 6557150965560513430 ,   exp = 2120, 17200437426778058103
exp = 1712, 18077146860233368597 ,   exp = 2140, 2828729021053573347
exp = 1728, 6431860813144680379 ,   exp = 2160, 5693075206302722637
exp = 1744, 11328125163295059763 ,   exp = 2180, 10814282384152413750
exp = 1760, 18085882527567857916 ,   exp = 2200, 10222485751524721673
exp = 1776, 3108126983925203631 ,   exp = 2220, 8832442456868492982
exp = 1792, 9362914843564906265 ,   exp = 2240, 14151741787267893880
exp = 1808, 8038784659974406984 ,   exp = 2260, 8147445744517521063
exp = 1824, 507729239523085166 ,   exp = 2280, 292741502001122956
exp = 1840, 17963651426777053585 ,   exp = 2300, 6996351544819963145
exp = 1856, 959967552227305945 ,   exp = 2320, 6373113374886235379
exp = 1872, 5209242550377892046 ,   exp = 2340, 12706539641386860493
exp = 1888, 13690866466122946149 ,   exp = 2360, 1133819167166033487
exp = 1904, 11720932371360675934 ,   exp = 2380, 11567523636078121163
exp = 1920, 5240855794895625891 ,   exp = 2400, 6498267541963153898
exp = 1936, 191154344862419240 ,   exp = 2420, 12727050604599643663
exp = 1952, 12063173382964878836 ,   exp = 2440, 3046005624147411669
exp = 1968, 7845257913607475842 ,   exp = 2460, 17994766824603140013
exp = 1984, 1794804380861818648 ,   exp = 2480, 5456279419604618894
exp = 2000, 13651767513267663773 ,   exp = 2500, 9583821751981756
exp = 2016, 12590402701497627403 ,   exp = 2520, 901063952047509035
exp = 2032, 17737256891097872380 ,   exp = 2540, 11699896045299322516
exp = 2048, 18446744069414584257 ,   exp = 2560, 36028797018963840
exp = 2064, 7453327477080167025 ,   exp = 2580, 12298840775033417161
exp = 2080, 14307438406331844917 ,   exp = 2600, 14863881991569684007
exp = 2096, 1338922721781926944 ,   exp = 2620, 7855189742818295913
exp = 2112, 6692683090235989383 ,   exp = 2640, 6352413690540808131
exp = 2128, 4584919948687223590 ,   exp = 2660, 7540513628092977604
exp = 2144, 13051555166963574885 ,   exp = 2680, 60594644149302083
exp = 2160, 5693075206302722637 ,   exp = 2700, 14629389184613695382
exp = 2176, 6968564197111712876 ,   exp = 2720, 17496828967649386175
exp = 2192, 578927861298810287 ,   exp = 2740, 13635849421804969305
exp = 2208, 3653451120972435163 ,   exp = 2760, 4025533962514105208
exp = 2224, 15203608120860739445 ,   exp = 2780, 11347599730366080183
exp = 2240, 14151741787267893880 ,   exp = 2800, 11697592776193681003
exp = 2256, 12709959587162155916 ,   exp = 2820, 9310138247445742110
exp = 2272, 8599634950908439091 ,   exp = 2840, 13722530061850571824
exp = 2288, 13752338179252473593 ,   exp = 2860, 17943347990588639504
exp = 2304, 5965722551466996711 ,   exp = 2880, 14267241681714216412
exp = 2320, 6373113374886235379 ,   exp = 2900, 16228509918363771076
exp = 2336, 15357374123094305961 ,   exp = 2920, 7210462414334155943
exp = 2352, 1431379015797737904 ,   exp = 2940, 8051272885004120899
exp = 2368, 5486745524883165993 ,   exp = 2960, 14399918543014022042
exp = 2384, 1871805025156598385 ,   exp = 2980, 5071175192317094443
exp = 2400, 6498267541963153898 ,   exp = 3000, 16460234976265109835
exp = 2416, 1787292575400637622 ,   exp = 3020, 11530960081693249953
exp = 2432, 14918307414590806615 ,   exp = 3040, 11763737490839323877
exp = 2448, 13205660360185636151 ,   exp = 3060, 4994790153130219005
exp = 2464, 1322784422603461084 ,   exp = 3080, 5822388130522002006
exp = 2480, 5456279419604618894 ,   exp = 3100, 11297263616870910538
exp = 2496, 9906341360885134636 ,   exp = 3120, 2740180791756161213
exp = 2512, 17239044212167975734 ,   exp = 3140, 5798852059730054386
exp = 2528, 5063309688936855374 ,   exp = 3160, 15851784394764081514
exp = 2544, 3603322654789014463 ,   exp = 3180, 9262217234880536041
exp = 2560, 36028797018963840 ,   exp = 3200, 1937996126393065589
exp = 2576, 10829291957499439052 ,   exp = 3220, 17444266383496439582
exp = 2592, 9500370325485747687 ,   exp = 3240, 9679207056903692524
exp = 2608, 17197948693563832432 ,   exp = 3260, 2841727033376697931
exp = 2624, 2239705257572519007 ,   exp = 3280, 15880832513074099727
exp = 2640, 6352413690540808131 ,   exp = 3300, 11731105886379206846
exp = 2656, 4101220150011504024 ,   exp = 3320, 15828722190508106281
exp = 2672, 1004422520889000225 ,   exp = 3340, 3306448180492126186
exp = 2688, 9809941408468046069 ,   exp = 3360, 14377936972942800771
exp = 2704, 17081697152343396870 ,   exp = 3380, 206586866703020958
exp = 2720, 17496828967649386175 ,   exp = 3400, 8595896309743831631
exp = 2736, 8430977948648930609 ,   exp = 3420, 16148218580657233279
exp = 2752, 5152080643914132488 ,   exp = 3440, 8163386107955157508
exp = 2768, 15555069250531898523 ,   exp = 3460, 13100830752473359932
exp = 2784, 391943999578398962 ,   exp = 3480, 2514596330873602938
exp = 2800, 11697592776193681003 ,   exp = 3500, 6505194877876586037
exp = 2816, 4299803665592489687 ,   exp = 3520, 3370246630088296031
exp = 2832, 16522408427993438607 ,   exp = 3540, 2190083134192642952
exp = 2848, 2027430367948789553 ,   exp = 3560, 13705416202971987
exp = 2864, 9590257204291197504 ,   exp = 3580, 3367345003813625460
exp = 2880, 14267241681714216412 ,   exp = 3600, 14148553018161426505
exp = 2896, 2706767836432425814 ,   exp = 3620, 15564045953461469635
exp = 2912, 8699858785941968005 ,   exp = 3640, 3928578100885086621
exp = 2928, 5615431677790064621 ,   exp = 3660, 2549579446557054851
exp = 2944, 17746383299198219332 ,   exp = 3680, 2541621314963906613
exp = 2960, 14399918543014022042 ,   exp = 3700, 12406993297132511230
exp = 2976, 1019470973767735253 ,   exp = 3720, 17480114476936244850
exp = 2992, 14403286577802421803 ,   exp = 3740, 8109572809920642366
exp = 3008, 6820186327231405039 ,   exp = 3760, 5207477318183222015
exp = 3024, 15082268950774345715 ,   exp = 3780, 8728969419442220135
exp = 3040, 11763737490839323877 ,   exp = 3800, 12648642240453172438
exp = 3056, 1642443976275169059 ,   exp = 3820, 15371792652569938697
exp = 3072, 144115188075855872 ,   exp = 3840, 9516004302527281633
exp = 3088, 2137292082771004329 ,   exp = 3860, 4037813687518836490
exp = 3104, 15775694398361153017 ,   exp = 3880, 4109699783452076246
exp = 3120, 2740180791756161213 ,   exp = 3900, 16846101631710795484
exp = 3136, 10757588516645913927 ,   exp = 3920, 17096614094692011155
exp = 3152, 7177039242080028125 ,   exp = 3940, 2964874876077937782
exp = 3168, 4226159611410338621 ,   exp = 3960, 6218649494144407242
exp = 3184, 13813320641377972767 ,   exp = 3980, 11580685033284187382
exp = 3200, 1937996126393065589 ,   exp = 4000, 2720154405660295978
exp = 3216, 8355133510739352221 ,   exp = 4020, 8512160128488675523
exp = 3232, 3866218763988894754 ,   exp = 4040, 9973280027853302046
exp = 3248, 4328767174782728481 ,   exp = 4060, 695985487834582233
exp = 3264, 18074852694000884838 ,   exp = 4080, 8513691273440395582
exp = 3280, 15880832513074099727 ,   exp = 4100, 15679271469918461055
exp = 3296, 6557672668704420404 ,   exp = 4120, 8876638009778929120
exp = 3312, 10558641948413272552 ,   exp = 4140, 1801388136417746213
exp = 3328, 6366922389463153702 ,   exp = 4160, 14390139890846703192
exp = 3344, 15104726712883871396 ,   exp = 4180, 625550965033750465
exp = 3360, 14377936972942800771 ,   exp = 4200, 15082782106362495171
exp = 3376, 8463252621368302463 ,   exp = 4220, 6554396777757376375
exp = 3392, 13175002527791537704 ,   exp = 4240, 18288849085119894595
exp = 3408, 14299375213891500497 ,   exp = 4260, 15430194641254763514
exp = 3424, 1260038877477225157 ,   exp = 4280, 8858519373310855520
exp = 3440, 8163386107955157508 ,   exp = 4300, 7265260450007844060
exp = 3456, 6979306088310177371 ,   exp = 4320, 3025685224297427806
exp = 3472, 7294623498814751923 ,   exp = 4340, 4351268053209593902
exp = 3488, 11942352583657836661 ,   exp = 4360, 9818761816731552234
exp = 3504, 13962910954372736060 ,   exp = 4380, 7757328406093464688
exp = 3520, 3370246630088296031 ,   exp = 4400, 625463336017695749
exp = 3536, 14650442452826498593 ,   exp = 4420, 287409712040921716
exp = 3552, 6548472451862452516 ,   exp = 4440, 18013101836757417332
exp = 3568, 14636682805617729174 ,   exp = 4460, 11735621893262297318
exp = 3584, 288230376151712768 ,   exp = 4480, 4459017075746761332
