exp = 0, 1 ,   exp = 0, 1
exp = 24, 2452125344670730664 ,   exp = 28, 15529017648405328904
exp = 48, 9202451367179449552 ,   exp = 56, 537896514274431823
exp = 72, 15583913849859751243 ,   exp = 84, 283879498861853653
exp = 96, 10460593365646500703 ,   exp = 112, 3658040589001357399
exp = 120, 11260516089836515982 ,   exp = 140, 13253372258298764714
exp = 144, 13537781928143541450 ,   exp = 168, 13606998934696871123
exp = 168, 13606998934696871123 ,   exp = 196, 12358063764579062105
exp = 192, 15919780095311700439 ,   exp = 224, 14565379884206802520
exp = 216, 5578327273857501736 ,   exp = 252, 2484755391873613996
exp = 240, 16214251152771544261 ,   exp = 280, 9661625186282908327
exp = 264, 7019005376456214337 ,   exp = 308, 355041570715128980
exp = 288, 11577486448795369550 ,   exp = 336, 14094041474627469271
exp = 312, 4305739716782073927 ,   exp = 364, 8190409262717035301
exp = 336, 14094041474627469271 ,   exp = 392, 6005244059899357173
exp = 360, 16467952245795499009 ,   exp = 420, 17645240178724512505
exp = 384, 6396200096592884887 ,   exp = 448, 12527349963958696492
exp = 408, 17351311494265046322 ,   exp = 476, 14495739543717136967
exp = 432, 3949970899253118150 ,   exp = 504, 9877424518408693548
exp = 456, 6419175653401026894 ,   exp = 532, 2401903997651528777
exp = 480, 3956111051294801955 ,   exp = 560, 13566340103724003359
exp = 504, 9877424518408693548 ,   exp = 588, 17959720568000774110
exp = 528, 3289556826179305825 ,   exp = 616, 8234907218277243056
exp = 552, 11008736511181236008 ,   exp = 644, 11954049693599293405
exp = 576, 8900146263973118671 ,   exp = 672, 17885125740710459782
exp = 600, 7922022456781958709 ,   exp = 700, 14993212008865899391
exp = 624, 9495908308903004412 ,   exp = 728, 11552023206902664561
exp = 648, 4304604069997822177 ,   exp = 756, 3163390509587311040
exp = 672, 17885125740710459782 ,   exp = 784, 4065293009581645722
exp = 696, 3644859092753273217 ,   exp = 812, 4331321205000698588
exp = 720, 7539172197244716846 ,   exp = 840, 11852418313695905730
exp = 744, 3786017070305175741 ,   exp = 868, 6901984267852381941
exp = 768, 6562114217670983589 ,   exp = 896, 875634265288439343
exp = 792, 13620643519844523056 ,   exp = 924, 15292050986954368210
exp = 816, 18296896300597534360 ,   exp = 952, 2913342965426489339
exp = 840, 11852418313695905730 ,   exp = 980, 196207269534425469
exp = 864, 1305216586892671150 ,   exp = 1008, 10062399975831801284
exp = 888, 5154995185834943068 ,   exp = 1036, 13770592232774668850
exp = 912, 7268991050965080786 ,   exp = 1064, 2030658781791776134
exp = 936, 9463218075222719793 ,   exp = 1092, 14320911740796861901
exp = 960, 13440262264613344657 ,   exp = 1120, 17516019197232489140
exp = 984, 18290364544222708670 ,   exp = 1148, 17027461734693245554
exp = 1008, 10062399975831801284 ,   exp = 1176, 11715349871898379681
exp = 1032, 6250093459321857079 ,   exp = 1204, 15647566706575824897
exp = 1056, 16182636211847971145 ,   exp = 1232, 4075317633252260392
exp = 1080, 8451820551009031605 ,   exp = 1260, 5803919471725418036
exp = 1104, 8246539668295983081 ,   exp = 1288, 11843092807107472667
exp = 1128, 3042297592540509534 ,   exp = 1316, 16593805469637705677
exp = 1152, 15245928743009060991 ,   exp = 1344, 11323355628887372424
exp = 1176, 11715349871898379681 ,   exp = 1372, 17906197778007212171
exp = 1200, 9443965423685914908 ,   exp = 1400, 6394588694941245665
